flow,sector,category,elements,materials,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
inflow,electricity,grid,substations,Steel,79.68227419854941,81.77680515215457,89.4624934939971,97.18746791859465,107.69541296978036,116.7568903876083,127.16197859069071,137.62749858649838,143.72232404748206,153.82859964132066,166.2235833996472,182.65153013936816,193.44754871895393,189.21670167907152,178.45586435624818,160.06666042796505,132.7295620965125,121.14851240185098,126.8332972011254,136.97680115019782,153.37673845047166,173.4466992026419,181.54450603867315,190.95246048955278,198.69116627478147,206.97443046515522,210.81744732506556,211.8555663301935,211.30354406082807,209.2941952370422,204.80100457414758,206.8754265101609,212.7965738034288,220.91645638977752,232.24559115568587,244.83043134308386,252.4105403822765,255.78557786765168,257.3841141540031,257.65630975692363,259.78407184271276,266.73560479146585,278.0134048958156,291.0561218208841,304.1202835041562,313.72051624308307,319.93143265111524,323.7793726136812,325.19020153127417,326.3212339841321,327.8466414347943
inflow,electricity,grid,transformers,Steel,2045.2449393546879,2106.4170519164973,2293.840461055391,2479.9523609531493,2718.444037185398,2925.3849124896333,3161.9154919799516,3401.5444543509043,3545.9495249231413,3787.1466534166684,4087.7795089889014,4478.701147748339,4748.5125813513705,4692.005457298335,4486.220950892677,4104.364733795472,3525.7386065915643,3299.752719657239,3457.6323883275686,3718.909777330167,4120.15678719203,4598.643750947898,4802.701648222829,5030.966127465249,5227.798533365674,5437.660030457609,5559.919027991112,5626.976047933718,5661.279606885148,5666.356732070901,5622.942502537627,5725.802793150421,5919.549337386128,6169.801790876142,6488.491016051483,6832.2908968006805,7058.404024305043,7185.456341975313,7262.797175324317,7298.185276391061,7364.66304060788,7528.974673887033,7776.09085482412,8055.658442576747,8332.695636202656,8531.226335715164,8656.85704529841,8736.89582878797,8770.352056454298,8806.057680391641,8860.905594779373
inflow,electricity,grid,lines,Wood,484.591345283208,496.83286735307354,534.636396247674,600.9292597597337,660.5934451421712,698.4918989144423,777.348896367585,943.8550120760174,973.7367391700004,1032.3759838374249,1123.9942576334051,1213.443429066575,1170.8622238104692,1107.9645310939186,1004.8453823006579,829.4885762948134,588.7851750201011,460.5160700403148,450.0493159821969,481.6905968015992,559.9636611669879,662.8030300032086,699.4840660153235,750.5468339477553,789.0331346442741,825.4585304599161,828.5700512731511,811.9631801951181,787.1329279456195,755.2911566438754,708.6625007479194,703.0162617703313,717.9339832855369,741.3278497119322,780.1293954989505,827.1122949553144,850.4200644053425,855.2829911456816,853.3255852160088,848.0208959461651,850.4774874832816,873.549289721476,914.8116758373861,960.4338245780018,1004.2518043527405,1031.0866603241773,1042.8753015315306,1043.3673324771728,1035.5563941914054,1027.3093732317118,1022.7312665698702
inflow,electricity,grid,substations,Wood,2.711857134326328,2.81452413554586,3.124067309524933,3.421451991224597,3.7691343793219176,4.066643444317368,4.409024512544076,4.759539867881029,4.964333497843206,5.347552270445032,5.846679455056144,6.485773234544835,6.939414768286822,6.8878301634419765,6.575744341862787,5.957474530079,5.027069325736358,4.662333576681788,4.906967949259131,5.3263434481043825,5.967475905067728,6.713416102060579,6.988717244278923,7.280583074792872,7.534367558254619,7.803755250606459,7.958015718945229,8.03324246377213,8.047696503051611,8.00639505132807,7.889508475487839,7.987343848508425,8.230961771712167,8.577445680592431,9.018076395289652,9.492637744920005,9.771177559111962,9.896660660346578,9.942903452462946,9.922767449175465,9.966452303387141,10.184934398646604,10.539054605073506,10.96378659760396,11.406271603612842,11.737197457563578,11.964576934367734,12.132678497480379,12.228572962998243,12.32211290712713,12.438873459756072
inflow,electricity,grid,transformers,Wood,17.51923005860583,18.03170164053103,19.61734675417635,21.206226800761733,23.263438911466622,25.04764831136336,27.08005119649543,29.138917707539157,30.374637604430486,32.414549421918984,34.94421328863577,38.26143143498723,40.532576913199506,40.004233199756854,38.21560937324882,34.93671642164326,29.955069549006623,27.987930416279767,29.29833896570709,31.489038205448818,34.88727017526929,38.96218004569658,40.71291147823808,42.69165718034509,44.39336589915359,46.20236016989621,47.24700981441443,47.80970535328245,48.089857454795386,48.12093210325274,47.7291196164295,48.59577647267642,50.23448483002717,52.34686124222553,55.051760682816976,57.975899547019125,59.89845806588233,60.974185929379594,61.62666935300129,61.926866571603576,62.49007375557185,63.88746939166984,65.9992573324835,68.38714387496364,70.74575387028591,72.43077843908094,73.48689565266307,74.14310924476074,74.39725966449257,74.6706997939112,75.10612340700351
inflow,electricity,grid,lines,Zn,43.39100833725206,45.2535451998636,50.46195059962909,55.8170421595426,61.2578696224291,66.20351934516087,72.89015906125621,81.68118015678914,85.13196148648257,91.90300578691263,100.33268718685275,110.56510686876321,115.87323144647395,115.27513517217535,109.53052936054699,98.58519735852411,81.54338254275793,74.44683399465065,76.85383919555154,82.2492964132186,91.48963273801492,102.88204910284074,105.96902359773566,109.87277168476857,113.98208327805297,118.15988644293911,120.31092114817812,121.06545654852384,120.92739113465798,119.93945440561801,117.75684411514098,119.13821249293565,123.05122632814108,128.64190879561988,135.52611396798503,142.96433324209502,147.26428103701969,149.2197176334284,149.9538423195397,149.5045715713209,150.08825164044643,153.37912612371034,158.59544442195605,164.72318729822285,171.10766115478356,175.50431568584267,178.36876968579554,180.44624801439684,181.65849842979293,183.1759296200309,185.54423179761915
inflow,electricity,grid,substations,Zn,0.0037045502617003585,0.0038447991934827796,0.004267652680732065,0.004673896979692836,0.005148850791053735,0.005555265004633211,0.006022976913142572,0.006501800718020506,0.00678156040221177,0.007305058925183652,0.007986894896174868,0.00885993315401216,0.009479633152684666,0.009409165664202761,0.008982838776488096,0.008138247236597103,0.006867261092228869,0.006369011425051162,0.006703195817540343,0.007276086474032778,0.008151909680633285,0.009170906189337335,0.009546983124048248,0.00994568836007479,0.010292372321675614,0.01066037114933096,0.01087109967596345,0.01097386366515294,0.010993608700508105,0.010937188580932358,0.010777514905782886,0.010911163560108844,0.011243959425250733,0.011717276046200306,0.01231920253000467,0.012967480180664433,0.01334798132451068,0.013519398339674773,0.013582568609770515,0.013555061690138204,0.013614737672347495,0.013913196574523896,0.014396944809925708,0.014977152739821724,0.015581612290459478,0.016033675728219128,0.016344288956931623,0.0165739252020489,0.016704922466924396,0.016832703322381657,0.016992204842695063
inflow,electricity,grid,transformers,Zn,0.08685063042611568,0.08780313770579579,0.09319434084979286,0.09941579712512563,0.1102442562836806,0.11971339960725703,0.1303605542189493,0.1408451027821943,0.14698960145192902,0.1548340992664988,0.16307088731355185,0.17525688472700707,0.18182236043643438,0.17414726648055961,0.162197551574335,0.14521147779244853,0.11986977261197948,0.10802317400949761,0.11127300620077182,0.11778444963667949,0.13003912316986546,0.1468296123735609,0.1554294322220648,0.1668074889006087,0.175937241946948,0.18574926499725805,0.19001315967081198,0.19106453415890295,0.19101397859994876,0.19002160267430965,0.186383052986182,0.18938307878879226,0.19533783788226727,0.20209070767612297,0.21240354316313398,0.22409931412866027,0.23192673001091396,0.23587162301012754,0.23845479628435398,0.24022178482452053,0.24310133834375558,0.24949240091254085,0.2599716471574378,0.27130049108237897,0.28162688073755454,0.2883732718963869,0.29149599763875117,0.29166151043729127,0.2894423099753539,0.2871440045119558,0.2853307402007675
outflow,electricity,grid,lines,Aluminium,429.29804094896014,429.0404273204035,428.1098955718545,437.06009065011807,451.60675568262957,465.03717295979254,478.9694577840406,502.3057103997547,522.9662293310715,539.1676230937323,557.3138270333548,576.4667455228393,587.2748399433095,609.4850076871916,641.7372437456443,677.700966138668,724.3903211139833,759.2354738689758,789.7970085516721,810.7557885974769,834.0520066832086,852.1779394840983,886.4435762948772,923.2748667142707,962.8450513897317,1001.5690196082351,1039.2735512822906,1077.5153140945506,1129.8387971408765,1176.441179464611,1229.7925353043272,1280.527836664631,1331.36798675451,1370.6539712176748,1414.474141511817,1448.0745427953643,1491.7939299146046,1546.7461995968808,1609.5510383636733,1679.1429996598097,1759.2090610092043,1837.6943529990112,1910.5168477913242,1980.4765863970028,2052.5318024427997,2125.991618657484,2202.0452855066246,2281.823699039598,2364.1124852933267,2444.443428800417,2526.4772549404693
outflow,electricity,grid,substations,Aluminium,361.73696525005533,370.9910808199584,380.99891225021895,391.7944093584903,403.40931885377427,415.8727284738365,429.2102769520317,443.44382181601384,458.96136336450166,475.6603752672454,492.63750218160254,510.5594049903121,529.4333318893429,548.8965168825185,569.0744752686983,590.8941092546014,613.7144876641797,637.5584771740537,662.4553810545851,688.4402495349567,715.5530929410334,743.8386269837235,773.345551488526,804.1258665382411,836.2358520951649,869.7365069838754,904.6952173569068,941.1877297759362,979.300677486393,1019.1337489563601,1060.8010811487295,1104.4312387136315,1150.1654554017714,1198.1528813657806,1248.543400013061,1301.4777675651146,1357.0753930631731,1415.4205433814789,1476.5485100622764,1540.4326388719503,1606.9738503773565,1675.994358379062,1747.236613159888,1820.368342079835,1894.994164256714,1970.6733923028169,2046.9428842219409,2123.343539169711,2199.4480710827083,2274.8876622066487,2349.375240035578
outflow,electricity,grid,transformers,Aluminium,39.46698077423033,40.51868330918327,41.64080364144355,42.838485268403645,44.11594802341426,45.47727763668014,46.92721562116401,48.47181741278679,50.11876104835998,51.884017137135245,53.763847410641354,55.77546352147068,57.927780113408595,60.22726285203574,62.67009008582832,65.26899415683253,68.01148902806833,70.88846711885829,73.88835967410589,76.9988901573107,80.2093137998252,83.51295694360662,86.90965240612498,90.40774252943929,94.02540372932972,97.7907427552705,101.74056110651257,105.91760137983073,110.36640269801342,115.12802470657468,120.23416921889141,125.70138819489028,131.52619387608334,137.68179315495476,144.11719292438886,150.75909540845203,157.51669571619453,164.28911128823037,170.97480688348568,177.48194315842093,183.73838264936526,189.70001653810326,195.35616097980017,200.73113113940346,205.8816305963403,210.8901955580467,215.85554728745623,220.88124010966942,226.0642328732402,231.48503118181142,237.20076774996258
outflow,electricity,grid,lines,Asphalt,11.304230995316825,12.343002532389326,13.730358385733066,15.324263840906417,17.138284229266045,19.18360710580253,21.708040718470684,73.65004498644703,76.105610024626,78.76938354002299,81.63367538092679,84.44841723408327,38.267349449069584,41.981615055377645,45.87933997561356,49.9475756511261,54.17369912502061,58.546094611298955,63.05449910363552,67.69039013767677,72.44689220045403,77.31872348249603,82.30183827695784,87.39298022317745,92.58902352238908,97.88633276555662,103.28025529514406,108.76456988699387,114.33128302688627,119.97072980251183,125.67211974863004,131.4245385116414,137.218477995098,143.04778030870418,148.91205063939583,154.81935346185918,160.78899187434922,166.8542484329706,173.06485400731646,179.48891591978725,186.2140762122833,193.3477073755884,201.0160168047508,209.36191334917345,218.54163283450976,228.72017569971194,240.065705840884,252.74305801294554,266.90671205838635,282.69349575365834,300.215470143918
outflow,electricity,grid,substations,Asphalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,transformers,Asphalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,lines,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,substations,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,transformers,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,lines,Concrete,3057.46931249889,3131.774016460953,3211.8622101529536,3297.903514212253,3390.1317202018704,3488.769208666143,3594.1332219336655,3729.0363938229166,3851.19883659614,3982.7115478150413,4115.60220177258,4255.714083137241,4380.538468842821,4532.643180211693,4690.219018966898,4861.533152425827,5043.980112420571,5231.927953003045,5428.235257016512,5633.481609971361,5848.021439036007,6069.2099398855535,6303.331818769248,6548.488618122013,6805.517610267928,7072.992132530891,7352.630085923152,7645.127798955558,7951.065094081645,8270.783248211468,8607.345979143665,8960.88778467149,9332.779608422548,9724.46225453656,10137.368605218837,10572.819433080744,11031.896966256862,11515.303685042187,12023.221611418818,12555.181671593853,13109.959318494328,13685.512812367937,14278.974341012967,14886.70271310898,15504.402205943063,16127.303705972101,16750.397399691574,17368.703552222065,17977.558325641712,18572.89169643829,19151.474821062686
outflow,electricity,grid,substations,Concrete,708.4112026667242,726.9698922319619,747.0735570061902,768.7857786872012,792.1606965870886,817.240809469655,844.0539409582816,872.6115074875725,903.5917747690855,936.7543092206968,970.365559287038,1005.585139299497,1042.3425489730973,1079.8740669580425,1118.3131767935565,1159.273442329346,1201.4697793815674,1244.8518441184788,1289.3938296886643,1335.0992473676934,1382.0054395508027,1430.1887199982853,1479.7675356277227,1530.904094233581,1583.8068195733072,1638.7291526923345,1695.9679661747955,1755.8590541480235,1818.7710207005027,1885.0958030054458,1955.2358567487854,2029.5878440813,2108.523549176037,2192.3664536028477,2281.366736186309,2375.675268614881,2475.3176492352595,2580.170763948545,2689.9445917840667,2804.1709214293633,2922.2011720058417,3043.2155507453954,3166.244376399507,3290.201721580997,3413.930559744377,3536.2576165888822,3656.0543512710165,3772.300261885618,3884.14341468406,3990.9532782573983,4092.361402099539
outflow,electricity,grid,transformers,Concrete,1302.480480659195,1338.338299730951,1376.5269320223713,1417.1560992944328,1460.2949962889184,1505.999504085592,1554.339451247421,1605.4218457611682,1659.4029248117274,1716.7089551579234,1777.124574128048,1841.1283210083957,1908.9444648247222,1980.7443154801285,2056.401413148814,2136.380534918045,2220.3805583369904,2308.273764402883,2399.9124913166806,2495.1758251642254,2594.023818642101,2696.55434229275,2803.051823034323,2914.0207868044445,3030.2001430374917,3152.54412273631,3282.169576689797,3420.2647238952463,3567.963753253901,3726.1939885566226,3895.51032780457,4075.936369210704,4266.835980439346,4466.836198801183,4673.824446028831,4885.032814507133,5097.212589302195,5306.890386014268,5510.684949186888,5705.649509076466,5889.597854069449,6061.3699578035785,6220.996002325379,6369.729563719563,6509.9384827825725,6644.86248912319,6778.267090693112,6914.041184340865,7055.794153197325,7206.508855717345,7368.29744975048
outflow,electricity,grid,lines,Cu,71.91386546024982,73.50486379053174,75.29141987428099,77.6460646384247,80.43743141497896,83.24792490758998,86.30997985444094,107.84655982959654,111.48752831500467,115.08625384459054,118.83521841255353,122.69933763503957,108.56191719284806,112.73487899801792,117.25260943801383,122.27432335585058,130.27161207534485,135.98944792493313,141.5237853165768,146.5854221283202,151.69667273253026,154.19928691807084,159.33492355573082,164.96934774202992,171.05815323298805,177.27029348843078,183.60771730884738,190.10279969070416,197.29428205040688,204.34812354066452,211.8051156923273,219.62432208268126,227.81843312754566,235.95784411967418,245.08116386497062,254.68759830199866,264.7710686771637,275.32790691155,286.5371400274679,297.9221968746902,309.65032515524933,321.66801527665416,333.90372585983266,346.06931187003534,358.5117134793877,370.9494066016466,383.3121714217238,395.5347936863237,407.5766500954828,419.4647437817331,431.1246130662873
outflow,electricity,grid,substations,Cu,2.508198466946356,2.573617628165553,2.6444745663378333,2.7210047922910023,2.803416837106595,2.891885998823968,2.9865454515603,3.0874814170185196,3.1972386912575,3.315011064799854,3.4345367910750624,3.5601727979245625,3.6917823886696937,3.8267006436017255,3.9655591746409016,4.114416844875102,4.268706619866027,4.428376045591527,4.593443407882499,4.764006183398078,4.940248682799464,5.122452454348814,5.311001129780239,5.506382112295892,5.709194709125847,5.9201489340591005,6.140066936246796,6.369879108513493,6.610618262677029,6.863405640842414,7.129427610954327,7.4099008626024805,7.706026738420016,8.0189278334809,8.349574311842312,8.698700451492792,9.066714598608156,9.453609991610909,9.858886632548458,10.281490263483795,10.7197777681783,11.171518534644742,11.633936466385437,12.103795413682965,12.577527681222648,13.05140064311358,13.52171070375532,13.984992529077045,14.438226045979514,14.87902399075428,15.305784161828052
outflow,electricity,grid,transformers,Cu,161.21159715443696,165.66121913575563,170.3981679165035,175.43486074793438,180.77847607661676,186.43432097705806,192.40920449589052,198.71432478867467,205.3667883294144,212.4168484743491,219.8357852046819,227.68045230929422,235.97678039793632,244.74482413591926,253.9689318843662,263.70747397532983,273.9260212889924,284.61307461041685,295.7562009153243,307.3475034582434,319.38980354694047,331.90296772343214,344.929122154999,358.53597685096895,372.81786188364185,387.8928374681539,403.8959165854288,420.9678186331246,439.23979959383433,458.81533372350145,479.7503914140857,502.03462700002007,525.5763324488579,550.1936666354904,575.614962954043,601.4896697050432,627.4103035638465,652.9443619237892,677.6736049480271,701.2363758174423,723.3677833810331,743.9322866899905,762.9435965395801,780.5682869698453,797.111711739712,812.987380344216,828.6734778653843,844.6624390493389,861.4105212169055,879.2943975171936,898.5806148995131
outflow,electricity,grid,lines,Glass,16.002793446564205,16.38985212163883,16.806388414510717,17.25363594481293,17.73278758926977,18.244982161012196,18.791282239865097,19.372662329934755,20.007202882814802,20.690261823137547,21.380059190471876,22.107837293565034,22.87423392814374,23.662709457931562,24.47942517957098,25.36775692700968,26.314074928412552,27.28887926197293,28.30718224784603,29.37204329016252,30.485337304024924,31.63321048400716,32.848623114359555,34.12162954760861,35.45662714809224,36.846144789937675,38.29920064162159,39.819460607993946,41.40998405324614,43.072583707931045,44.82334868562219,46.66301061054548,48.598780336761635,50.638226873149286,52.78886372396198,55.05759610101193,57.45005129300027,59.96983169759706,62.61777109702285,65.39124505679273,68.28362087066253,71.28393349368774,74.3768411568065,77.54290680765516,80.75922940474177,84.00040469014334,87.23975875663832,90.45078346823924,93.60865202600358,96.69169376768373,99.68270834255975
outflow,electricity,grid,substations,Glass,1.260391376814163e-05,1.2929727744924755e-05,1.3282491702187971e-05,1.366346328130273e-05,1.4073818611862012e-05,1.4514633921290894e-05,1.4986856422467662e-05,1.5491291085594974e-05,1.604184879751223e-05,1.6634865173405395e-05,1.7237987649052194e-05,1.787508561658167e-05,1.8546406168564573e-05,1.9238939122064166e-05,1.995715684526875e-05,2.0734227346096686e-05,2.1547162670533408e-05,2.2396741610579835e-05,2.3283965375579522e-05,2.4210030485785558e-05,2.5176298709455555e-05,2.6184285359029208e-05,2.723563157984126e-05,2.8332079340739883e-05,2.9475507388248998e-05,3.0667949882522854e-05,3.1911660800852635e-05,3.320919262391961e-05,3.456349593887305e-05,3.597800868653576e-05,3.7456719151929876e-05,3.900417863292386e-05,4.0625451216880494e-05,4.232595549300793e-05,4.4111216508546414e-05,4.598651822675e-05,4.795646816206388e-05,5.002450064902702e-05,5.219237418341237e-05,5.445969453399961e-05,5.6823522908925634e-05,5.92781303090551e-05,6.18149358073488e-05,6.442266083719824e-05,6.708771838927846e-05,6.979482374076033e-05,7.252778813554646e-05,7.527044630869527e-05,7.800763462965094e-05,8.072613514092651e-05,8.341550563873605e-05
outflow,electricity,grid,transformers,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,lines,Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,substations,Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,transformers,Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,lines,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,substations,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,transformers,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outflow,electricity,grid,lines,Ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
